"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Max Air Temperature (F)	Record Count for Daily Max Air Temp (F)	Avg Daily Max Heat Index (F)
	"Davidson County, NC"	"37057"	"2001"	"2001"	"Feb"	"2"	55.84	336	Missing
	"Davidson County, NC"	"37057"	"2001"	"2001"	"Mar"	"3"	56.38	372	Missing
	"Davidson County, NC"	"37057"	"2001"	"2001"	"Apr"	"4"	70.51	360	84.77
	"Davidson County, NC"	"37057"	"2001"	"2001"	"May"	"5"	77.73	372	83.38
	"Davidson County, NC"	"37057"	"2001"	"2001"	"Jun"	"6"	84.54	360	87.99
	"Davidson County, NC"	"37057"	"2001"	"2001"	"Jul"	"7"	84.39	372	88.85
	"Davidson County, NC"	"37057"	"2001"	"2001"	"Aug"	"8"	88.11	372	91.96
	"Davidson County, NC"	"37057"	"2001"	"2001"	"Sep"	"9"	79.20	360	86.20
	"Davidson County, NC"	"37057"	"2001"	"2001"	"Oct"	"10"	71.06	372	81.70
	"Davidson County, NC"	"37057"	"2001"	"2001"	"Nov"	"11"	68.07	360	Missing
	"Davidson County, NC"	"37057"	"2001"	"2001"	"Dec"	"12"	56.96	372	Missing
"Total"	"Davidson County, NC"	"37057"	"2001"	"2001"			70.05	4380	87.94
	"Davidson County, NC"	"37057"	"2002"	"2002"	"Jan"	"1"	51.65	372	Missing
	"Davidson County, NC"	"37057"	"2002"	"2002"	"Feb"	"2"	52.93	336	Missing
	"Davidson County, NC"	"37057"	"2002"	"2002"	"Mar"	"3"	62.35	372	Missing
	"Davidson County, NC"	"37057"	"2002"	"2002"	"Apr"	"4"	72.49	360	86.29
	"Davidson County, NC"	"37057"	"2002"	"2002"	"May"	"5"	77.27	372	86.81
	"Davidson County, NC"	"37057"	"2002"	"2002"	"Jun"	"6"	88.79	360	89.70
	"Davidson County, NC"	"37057"	"2002"	"2002"	"Jul"	"7"	90.75	372	96.37
	"Davidson County, NC"	"37057"	"2002"	"2002"	"Aug"	"8"	89.89	372	93.92
	"Davidson County, NC"	"37057"	"2002"	"2002"	"Sep"	"9"	83.13	360	87.19
	"Davidson County, NC"	"37057"	"2002"	"2002"	"Oct"	"10"	70.42	372	87.76
	"Davidson County, NC"	"37057"	"2002"	"2002"	"Nov"	"11"	57.18	360	Missing
	"Davidson County, NC"	"37057"	"2002"	"2002"	"Dec"	"12"	46.27	372	Missing
"Total"	"Davidson County, NC"	"37057"	"2002"	"2002"			70.35	4380	90.85
	"Davidson County, NC"	"37057"	"2003"	"2003"	"Jan"	"1"	42.30	372	Missing
	"Davidson County, NC"	"37057"	"2003"	"2003"	"Feb"	"2"	48.64	336	Missing
	"Davidson County, NC"	"37057"	"2003"	"2003"	"Mar"	"3"	62.61	372	Missing
	"Davidson County, NC"	"37057"	"2003"	"2003"	"Apr"	"4"	67.18	360	Missing
	"Davidson County, NC"	"37057"	"2003"	"2003"	"May"	"5"	73.94	372	88.71
	"Davidson County, NC"	"37057"	"2003"	"2003"	"Jun"	"6"	80.69	360	88.70
	"Davidson County, NC"	"37057"	"2003"	"2003"	"Jul"	"7"	84.74	372	90.86
	"Davidson County, NC"	"37057"	"2003"	"2003"	"Aug"	"8"	84.97	372	91.35
	"Davidson County, NC"	"37057"	"2003"	"2003"	"Sep"	"9"	77.19	360	86.21
	"Davidson County, NC"	"37057"	"2003"	"2003"	"Oct"	"10"	67.91	372	Missing
	"Davidson County, NC"	"37057"	"2003"	"2003"	"Nov"	"11"	64.44	360	83.30
	"Davidson County, NC"	"37057"	"2003"	"2003"	"Dec"	"12"	47.30	372	Missing
"Total"	"Davidson County, NC"	"37057"	"2003"	"2003"			66.92	4380	89.93
	"Davidson County, NC"	"37057"	"2004"	"2004"	"Jan"	"1"	45.35	372	Missing
	"Davidson County, NC"	"37057"	"2004"	"2004"	"Feb"	"2"	48.19	348	Missing
	"Davidson County, NC"	"37057"	"2004"	"2004"	"Mar"	"3"	59.91	372	Missing
	"Davidson County, NC"	"37057"	"2004"	"2004"	"Apr"	"4"	68.22	360	82.83
	"Davidson County, NC"	"37057"	"2004"	"2004"	"May"	"5"	80.71	372	86.70
	"Davidson County, NC"	"37057"	"2004"	"2004"	"Jun"	"6"	83.13	360	87.78
	"Davidson County, NC"	"37057"	"2004"	"2004"	"Jul"	"7"	86.56	372	90.59
	"Davidson County, NC"	"37057"	"2004"	"2004"	"Aug"	"8"	83.22	372	89.12
	"Davidson County, NC"	"37057"	"2004"	"2004"	"Sep"	"9"	78.13	360	84.35
	"Davidson County, NC"	"37057"	"2004"	"2004"	"Oct"	"10"	71.34	372	83.47
	"Davidson County, NC"	"37057"	"2004"	"2004"	"Nov"	"11"	61.36	360	82.84
	"Davidson County, NC"	"37057"	"2004"	"2004"	"Dec"	"12"	49.48	372	Missing
"Total"	"Davidson County, NC"	"37057"	"2004"	"2004"			68.02	4392	88.07
	"Davidson County, NC"	"37057"	"2005"	"2005"	"Jan"	"1"	50.32	372	Missing
	"Davidson County, NC"	"37057"	"2005"	"2005"	"Feb"	"2"	52.18	336	Missing
	"Davidson County, NC"	"37057"	"2005"	"2005"	"Mar"	"3"	56.44	372	Missing
	"Davidson County, NC"	"37057"	"2005"	"2005"	"Apr"	"4"	67.34	360	Missing
	"Davidson County, NC"	"37057"	"2005"	"2005"	"May"	"5"	73.73	372	83.51
	"Davidson County, NC"	"37057"	"2005"	"2005"	"Jun"	"6"	82.47	360	89.04
	"Davidson County, NC"	"37057"	"2005"	"2005"	"Jul"	"7"	88.87	372	95.59
	"Davidson County, NC"	"37057"	"2005"	"2005"	"Aug"	"8"	87.81	372	93.41
	"Davidson County, NC"	"37057"	"2005"	"2005"	"Sep"	"9"	84.77	360	87.31
	"Davidson County, NC"	"37057"	"2005"	"2005"	"Oct"	"10"	70.62	372	83.49
	"Davidson County, NC"	"37057"	"2005"	"2005"	"Nov"	"11"	61.84	360	Missing
	"Davidson County, NC"	"37057"	"2005"	"2005"	"Dec"	"12"	46.99	372	Missing
"Total"	"Davidson County, NC"	"37057"	"2005"	"2005"			68.69	4380	91.09
	"Davidson County, NC"	"37057"	"2006"	"2006"	"Jan"	"1"	55.72	372	Missing
	"Davidson County, NC"	"37057"	"2006"	"2006"	"Feb"	"2"	50.61	336	Missing
	"Davidson County, NC"	"37057"	"2006"	"2006"	"Mar"	"3"	59.42	372	82.58
	"Davidson County, NC"	"37057"	"2006"	"2006"	"Apr"	"4"	72.95	360	82.36
	"Davidson County, NC"	"37057"	"2006"	"2006"	"May"	"5"	76.30	372	88.41
	"Davidson County, NC"	"37057"	"2006"	"2006"	"Jun"	"6"	84.10	360	87.61
	"Davidson County, NC"	"37057"	"2006"	"2006"	"Jul"	"7"	89.45	372	93.43
	"Davidson County, NC"	"37057"	"2006"	"2006"	"Aug"	"8"	89.27	372	95.08
	"Davidson County, NC"	"37057"	"2006"	"2006"	"Sep"	"9"	79.43	360	85.00
	"Davidson County, NC"	"37057"	"2006"	"2006"	"Oct"	"10"	68.71	372	83.17
	"Davidson County, NC"	"37057"	"2006"	"2006"	"Nov"	"11"	60.79	360	Missing
	"Davidson County, NC"	"37057"	"2006"	"2006"	"Dec"	"12"	55.99	372	Missing
"Total"	"Davidson County, NC"	"37057"	"2006"	"2006"			70.35	4380	89.84
	"Davidson County, NC"	"37057"	"2007"	"2007"	"Jan"	"1"	51.59	372	Missing
	"Davidson County, NC"	"37057"	"2007"	"2007"	"Feb"	"2"	45.31	336	Missing
	"Davidson County, NC"	"37057"	"2007"	"2007"	"Mar"	"3"	64.22	372	82.52
	"Davidson County, NC"	"37057"	"2007"	"2007"	"Apr"	"4"	66.86	360	81.37
	"Davidson County, NC"	"37057"	"2007"	"2007"	"May"	"5"	77.51	372	84.71
	"Davidson County, NC"	"37057"	"2007"	"2007"	"Jun"	"6"	86.18	360	89.72
	"Davidson County, NC"	"37057"	"2007"	"2007"	"Jul"	"7"	88.06	372	89.50
	"Davidson County, NC"	"37057"	"2007"	"2007"	"Aug"	"8"	96.79	372	99.83
	"Davidson County, NC"	"37057"	"2007"	"2007"	"Sep"	"9"	87.87	360	89.46
	"Davidson County, NC"	"37057"	"2007"	"2007"	"Oct"	"10"	78.77	372	85.27
	"Davidson County, NC"	"37057"	"2007"	"2007"	"Nov"	"11"	59.62	360	Missing
	"Davidson County, NC"	"37057"	"2007"	"2007"	"Dec"	"12"	55.36	372	Missing
"Total"	"Davidson County, NC"	"37057"	"2007"	"2007"			71.69	4380	90.35
	"Davidson County, NC"	"37057"	"2008"	"2008"	"Jan"	"1"	46.53	372	Missing
	"Davidson County, NC"	"37057"	"2008"	"2008"	"Feb"	"2"	55.28	348	Missing
	"Davidson County, NC"	"37057"	"2008"	"2008"	"Mar"	"3"	60.88	372	Missing
	"Davidson County, NC"	"37057"	"2008"	"2008"	"Apr"	"4"	68.37	360	81.00
	"Davidson County, NC"	"37057"	"2008"	"2008"	"May"	"5"	76.66	372	85.31
	"Davidson County, NC"	"37057"	"2008"	"2008"	"Jun"	"6"	90.45	360	92.11
	"Davidson County, NC"	"37057"	"2008"	"2008"	"Jul"	"7"	90.06	372	92.29
	"Davidson County, NC"	"37057"	"2008"	"2008"	"Aug"	"8"	88.46	372	91.26
	"Davidson County, NC"	"37057"	"2008"	"2008"	"Sep"	"9"	80.77	360	90.49
	"Davidson County, NC"	"37057"	"2008"	"2008"	"Oct"	"10"	68.82	372	82.47
	"Davidson County, NC"	"37057"	"2008"	"2008"	"Nov"	"11"	56.04	360	Missing
	"Davidson County, NC"	"37057"	"2008"	"2008"	"Dec"	"12"	53.33	372	Missing
"Total"	"Davidson County, NC"	"37057"	"2008"	"2008"			69.67	4392	91.04
	"Davidson County, NC"	"37057"	"2009"	"2009"	"Jan"	"1"	46.03	372	Missing
	"Davidson County, NC"	"37057"	"2009"	"2009"	"Feb"	"2"	51.39	336	Missing
	"Davidson County, NC"	"37057"	"2009"	"2009"	"Mar"	"3"	57.57	372	Missing
	"Davidson County, NC"	"37057"	"2009"	"2009"	"Apr"	"4"	68.72	360	83.34
	"Davidson County, NC"	"37057"	"2009"	"2009"	"May"	"5"	77.02	372	83.70
	"Davidson County, NC"	"37057"	"2009"	"2009"	"Jun"	"6"	87.52	360	90.55
	"Davidson County, NC"	"37057"	"2009"	"2009"	"Jul"	"7"	87.99	372	89.31
	"Davidson County, NC"	"37057"	"2009"	"2009"	"Aug"	"8"	89.92	372	92.99
	"Davidson County, NC"	"37057"	"2009"	"2009"	"Sep"	"9"	81.88	360	85.45
	"Davidson County, NC"	"37057"	"2009"	"2009"	"Oct"	"10"	70.22	372	83.39
	"Davidson County, NC"	"37057"	"2009"	"2009"	"Nov"	"11"	60.70	360	Missing
	"Davidson County, NC"	"37057"	"2009"	"2009"	"Dec"	"12"	46.93	372	Missing
"Total"	"Davidson County, NC"	"37057"	"2009"	"2009"			68.90	4380	89.05
	"Davidson County, NC"	"37057"	"2010"	"2010"	"Jan"	"1"	42.81	372	Missing
	"Davidson County, NC"	"37057"	"2010"	"2010"	"Feb"	"2"	41.74	336	Missing
	"Davidson County, NC"	"37057"	"2010"	"2010"	"Mar"	"3"	59.09	372	Missing
	"Davidson County, NC"	"37057"	"2010"	"2010"	"Apr"	"4"	71.91	360	82.25
	"Davidson County, NC"	"37057"	"2010"	"2010"	"May"	"5"	79.47	372	87.64
	"Davidson County, NC"	"37057"	"2010"	"2010"	"Jun"	"6"	89.52	360	95.71
	"Davidson County, NC"	"37057"	"2010"	"2010"	"Jul"	"7"	90.81	372	96.63
	"Davidson County, NC"	"37057"	"2010"	"2010"	"Aug"	"8"	90.04	372	96.20
	"Davidson County, NC"	"37057"	"2010"	"2010"	"Sep"	"9"	85.68	360	89.09
	"Davidson County, NC"	"37057"	"2010"	"2010"	"Oct"	"10"	73.00	372	81.27
	"Davidson County, NC"	"37057"	"2010"	"2010"	"Nov"	"11"	59.72	360	Missing
	"Davidson County, NC"	"37057"	"2010"	"2010"	"Dec"	"12"	39.47	372	Missing
"Total"	"Davidson County, NC"	"37057"	"2010"	"2010"			68.74	4380	93.13
	"Davidson County, NC"	"37057"	"2011"	"2011"	"Jan"	"1"	43.34	372	Missing
	"Davidson County, NC"	"37057"	"2011"	"2011"	"Feb"	"2"	55.80	336	Missing
	"Davidson County, NC"	"37057"	"2011"	"2011"	"Mar"	"3"	60.02	372	Missing
	"Davidson County, NC"	"37057"	"2011"	"2011"	"Apr"	"4"	73.93	360	84.06
	"Davidson County, NC"	"37057"	"2011"	"2011"	"May"	"5"	80.55	372	89.00
	"Davidson County, NC"	"37057"	"2011"	"2011"	"Jun"	"6"	91.49	360	92.85
	"Davidson County, NC"	"37057"	"2011"	"2011"	"Jul"	"7"	94.14	372	99.29
	"Davidson County, NC"	"37057"	"2011"	"2011"	"Aug"	"8"	93.24	372	94.73
	"Davidson County, NC"	"37057"	"2011"	"2011"	"Sep"	"9"	82.49	360	87.28
	"Davidson County, NC"	"37057"	"2011"	"2011"	"Oct"	"10"	69.34	372	81.76
	"Davidson County, NC"	"37057"	"2011"	"2011"	"Nov"	"11"	62.62	360	Missing
	"Davidson County, NC"	"37057"	"2011"	"2011"	"Dec"	"12"	55.60	372	Missing
"Total"	"Davidson County, NC"	"37057"	"2011"	"2011"			71.95	4380	92.61
"Total"	"Davidson County, NC"	"37057"					68.42	144636	90.01
	"Davie County, NC"	"37059"	"1979"	"1979"	"Jan"	"1"	44.06	124	Missing
	"Davie County, NC"	"37059"	"1979"	"1979"	"Feb"	"2"	43.10	112	Missing
	"Davie County, NC"	"37059"	"1979"	"1979"	"Mar"	"3"	60.04	124	Missing
	"Davie County, NC"	"37059"	"1979"	"1979"	"Apr"	"4"	66.96	120	Missing
	"Davie County, NC"	"37059"	"1979"	"1979"	"May"	"5"	74.58	124	83.27
	"Davie County, NC"	"37059"	"1979"	"1979"	"Jun"	"6"	79.70	120	86.15
	"Davie County, NC"	"37059"	"1979"	"1979"	"Jul"	"7"	82.22	124	89.64
	"Davie County, NC"	"37059"	"1979"	"1979"	"Aug"	"8"	85.30	124	92.40
	"Davie County, NC"	"37059"	"1979"	"1979"	"Sep"	"9"	76.84	120	86.34
	"Davie County, NC"	"37059"	"1979"	"1979"	"Oct"	"10"	66.95	124	82.70
	"Davie County, NC"	"37059"	"1979"	"1979"	"Nov"	"11"	60.19	120	Missing
	"Davie County, NC"	"37059"	"1979"	"1979"	"Dec"	"12"	49.85	124	Missing
"Total"	"Davie County, NC"	"37059"	"1979"	"1979"			65.95	1460	88.95
	"Davie County, NC"	"37059"	"1980"	"1980"	"Jan"	"1"	46.62	124	Missing
	"Davie County, NC"	"37059"	"1980"	"1980"	"Feb"	"2"	44.11	116	Missing
	"Davie County, NC"	"37059"	"1980"	"1980"	"Mar"	"3"	53.21	124	Missing
	"Davie County, NC"	"37059"	"1980"	"1980"	"Apr"	"4"	66.82	120	81.54
	"Davie County, NC"	"37059"	"1980"	"1980"	"May"	"5"	76.10	124	86.06
	"Davie County, NC"	"37059"	"1980"	"1980"	"Jun"	"6"	81.94	120	88.98
	"Davie County, NC"	"37059"	"1980"	"1980"	"Jul"	"7"	89.44	124	96.23
	"Davie County, NC"	"37059"	"1980"	"1980"	"Aug"	"8"	88.22	124	93.74
	"Davie County, NC"	"37059"	"1980"	"1980"	"Sep"	"9"	82.91	120	89.15
	"Davie County, NC"	"37059"	"1980"	"1980"	"Oct"	"10"	66.80	124	81.14
	"Davie County, NC"	"37059"	"1980"	"1980"	"Nov"	"11"	56.53	120	Missing
	"Davie County, NC"	"37059"	"1980"	"1980"	"Dec"	"12"	48.98	124	Missing
"Total"	"Davie County, NC"	"37059"	"1980"	"1980"			66.87	1464	91.74
	"Davie County, NC"	"37059"	"1981"	"1981"	"Jan"	"1"	43.55	124	Missing
	"Davie County, NC"	"37059"	"1981"	"1981"	"Feb"	"2"	50.52	112	Missing
	"Davie County, NC"	"37059"	"1981"	"1981"	"Mar"	"3"	55.36	124	Missing
	"Davie County, NC"	"37059"	"1981"	"1981"	"Apr"	"4"	72.56	120	82.27
	"Davie County, NC"	"37059"	"1981"	"1981"	"May"	"5"	74.40	124	83.93
	"Davie County, NC"	"37059"	"1981"	"1981"	"Jun"	"6"	88.14	120	91.69
	"Davie County, NC"	"37059"	"1981"	"1981"	"Jul"	"7"	87.81	124	94.57
	"Davie County, NC"	"37059"	"1981"	"1981"	"Aug"	"8"	84.57	124	89.39
	"Davie County, NC"	"37059"	"1981"	"1981"	"Sep"	"9"	78.73	120	84.63
	"Davie County, NC"	"37059"	"1981"	"1981"	"Oct"	"10"	67.61	124	86.08
	"Davie County, NC"	"37059"	"1981"	"1981"	"Nov"	"11"	59.46	120	Missing
	"Davie County, NC"	"37059"	"1981"	"1981"	"Dec"	"12"	43.65	124	Missing
"Total"	"Davie County, NC"	"37059"	"1981"	"1981"			67.25	1460	89.77
	"Davie County, NC"	"37059"	"1982"	"1982"	"Jan"	"1"	40.77	124	Missing
	"Davie County, NC"	"37059"	"1982"	"1982"	"Feb"	"2"	50.69	112	Missing
	"Davie County, NC"	"37059"	"1982"	"1982"	"Mar"	"3"	60.45	124	Missing
	"Davie County, NC"	"37059"	"1982"	"1982"	"Apr"	"4"	63.59	120	Missing
	"Davie County, NC"	"37059"	"1982"	"1982"	"May"	"5"	80.10	124	85.58
	"Davie County, NC"	"37059"	"1982"	"1982"	"Jun"	"6"	81.47	120	85.79
	"Davie County, NC"	"37059"	"1982"	"1982"	"Jul"	"7"	85.23	124	90.28
	"Davie County, NC"	"37059"	"1982"	"1982"	"Aug"	"8"	84.09	124	88.89
	"Davie County, NC"	"37059"	"1982"	"1982"	"Sep"	"9"	78.95	120	85.71
	"Davie County, NC"	"37059"	"1982"	"1982"	"Oct"	"10"	68.80	124	83.16
	"Davie County, NC"	"37059"	"1982"	"1982"	"Nov"	"11"	58.36	120	Missing
	"Davie County, NC"	"37059"	"1982"	"1982"	"Dec"	"12"	53.70	124	Missing
"Total"	"Davie County, NC"	"37059"	"1982"	"1982"			67.28	1460	87.56
	"Davie County, NC"	"37059"	"1983"	"1983"	"Jan"	"1"	45.20	124	Missing
	"Davie County, NC"	"37059"	"1983"	"1983"	"Feb"	"2"	48.16	112	Missing
	"Davie County, NC"	"37059"	"1983"	"1983"	"Mar"	"3"	58.35	124	Missing
	"Davie County, NC"	"37059"	"1983"	"1983"	"Apr"	"4"	62.27	120	Missing
	"Davie County, NC"	"37059"	"1983"	"1983"	"May"	"5"	73.26	124	82.45
	"Davie County, NC"	"37059"	"1983"	"1983"	"Jun"	"6"	80.99	120	86.50
	"Davie County, NC"	"37059"	"1983"	"1983"	"Jul"	"7"	88.54	124	93.46
	"Davie County, NC"	"37059"	"1983"	"1983"	"Aug"	"8"	88.19	124	94.51
	"Davie County, NC"	"37059"	"1983"	"1983"	"Sep"	"9"	79.11	120	90.60
	"Davie County, NC"	"37059"	"1983"	"1983"	"Oct"	"10"	69.19	124	82.33
	"Davie County, NC"	"37059"	"1983"	"1983"	"Nov"	"11"	58.59	120	Missing
	"Davie County, NC"	"37059"	"1983"	"1983"	"Dec"	"12"	44.23	124	Missing
"Total"	"Davie County, NC"	"37059"	"1983"	"1983"			66.45	1460	91.37
	"Davie County, NC"	"37059"	"1984"	"1984"	"Jan"	"1"	44.33	124	Missing
	"Davie County, NC"	"37059"	"1984"	"1984"	"Feb"	"2"	52.82	116	Missing
	"Davie County, NC"	"37059"	"1984"	"1984"	"Mar"	"3"	55.89	124	Missing
	"Davie County, NC"	"37059"	"1984"	"1984"	"Apr"	"4"	63.32	120	82.79
	"Davie County, NC"	"37059"	"1984"	"1984"	"May"	"5"	73.11	124	83.69
	"Davie County, NC"	"37059"	"1984"	"1984"	"Jun"	"6"	84.78	120	89.51
	"Davie County, NC"	"37059"	"1984"	"1984"	"Jul"	"7"	83.16	124	90.01
	"Davie County, NC"	"37059"	"1984"	"1984"	"Aug"	"8"	84.60	124	88.83
	"Davie County, NC"	"37059"	"1984"	"1984"	"Sep"	"9"	77.08	120	87.15
	"Davie County, NC"	"37059"	"1984"	"1984"	"Oct"	"10"	75.87	124	83.92
	"Davie County, NC"	"37059"	"1984"	"1984"	"Nov"	"11"	55.24	120	Missing
	"Davie County, NC"	"37059"	"1984"	"1984"	"Dec"	"12"	56.92	124	Missing
"Total"	"Davie County, NC"	"37059"	"1984"	"1984"			67.31	1464	88.37
	"Davie County, NC"	"37059"	"1985"	"1985"	"Jan"	"1"	40.66	124	Missing
	"Davie County, NC"	"37059"	"1985"	"1985"	"Feb"	"2"	48.77	112	Missing
	"Davie County, NC"	"37059"	"1985"	"1985"	"Mar"	"3"	61.90	124	83.94
	"Davie County, NC"	"37059"	"1985"	"1985"	"Apr"	"4"	70.76	120	82.53
	"Davie County, NC"	"37059"	"1985"	"1985"	"May"	"5"	76.76	124	84.56
	"Davie County, NC"	"37059"	"1985"	"1985"	"Jun"	"6"	83.68	120	89.03
	"Davie County, NC"	"37059"	"1985"	"1985"	"Jul"	"7"	85.06	124	90.36
	"Davie County, NC"	"37059"	"1985"	"1985"	"Aug"	"8"	82.72	124	87.90
	"Davie County, NC"	"37059"	"1985"	"1985"	"Sep"	"9"	79.61	120	90.03
	"Davie County, NC"	"37059"	"1985"	"1985"	"Oct"	"10"	71.81	124	83.41
	"Davie County, NC"	"37059"	"1985"	"1985"	"Nov"	"11"	66.20	120	Missing
	"Davie County, NC"	"37059"	"1985"	"1985"	"Dec"	"12"	45.58	124	Missing
"Total"	"Davie County, NC"	"37059"	"1985"	"1985"			67.87	1460	88.02
	"Davie County, NC"	"37059"	"1986"	"1986"	"Jan"	"1"	46.06	124	Missing
	"Davie County, NC"	"37059"	"1986"	"1986"	"Feb"	"2"	52.13	112	Missing
