"Notes"	"County"	"County Code"	"Year"	"Year Code"	Avg Daily Max Heat Index (F)
	"Richmond County, NC"	"37153"	"1979"	"1979"	90.67
	"Richmond County, NC"	"37153"	"1980"	"1980"	92.90
	"Richmond County, NC"	"37153"	"1981"	"1981"	91.54
	"Richmond County, NC"	"37153"	"1982"	"1982"	89.41
	"Richmond County, NC"	"37153"	"1983"	"1983"	92.69
	"Richmond County, NC"	"37153"	"1984"	"1984"	89.87
	"Richmond County, NC"	"37153"	"1985"	"1985"	89.43
	"Richmond County, NC"	"37153"	"1986"	"1986"	92.78
	"Richmond County, NC"	"37153"	"1987"	"1987"	92.06
	"Richmond County, NC"	"37153"	"1988"	"1988"	92.38
	"Richmond County, NC"	"37153"	"1989"	"1989"	90.54
	"Richmond County, NC"	"37153"	"1990"	"1990"	91.19
	"Richmond County, NC"	"37153"	"1991"	"1991"	92.23
	"Richmond County, NC"	"37153"	"1992"	"1992"	90.40
	"Richmond County, NC"	"37153"	"1993"	"1993"	92.55
	"Richmond County, NC"	"37153"	"1994"	"1994"	90.30
	"Richmond County, NC"	"37153"	"1995"	"1995"	91.65
	"Richmond County, NC"	"37153"	"1996"	"1996"	90.72
	"Richmond County, NC"	"37153"	"1997"	"1997"	90.67
	"Richmond County, NC"	"37153"	"1998"	"1998"	93.56
	"Richmond County, NC"	"37153"	"1999"	"1999"	92.48
	"Richmond County, NC"	"37153"	"2000"	"2000"	91.31
	"Richmond County, NC"	"37153"	"2001"	"2001"	89.36
	"Richmond County, NC"	"37153"	"2002"	"2002"	92.27
	"Richmond County, NC"	"37153"	"2003"	"2003"	91.81
	"Richmond County, NC"	"37153"	"2004"	"2004"	89.69
	"Richmond County, NC"	"37153"	"2005"	"2005"	93.33
	"Richmond County, NC"	"37153"	"2006"	"2006"	91.67
	"Richmond County, NC"	"37153"	"2007"	"2007"	92.05
	"Richmond County, NC"	"37153"	"2008"	"2008"	92.23
	"Richmond County, NC"	"37153"	"2009"	"2009"	92.44
	"Richmond County, NC"	"37153"	"2010"	"2010"	94.93
	"Richmond County, NC"	"37153"	"2011"	"2011"	94.30
"Total"	"Richmond County, NC"	"37153"			91.73
	"Robeson County, NC"	"37155"	"1979"	"1979"	91.40
	"Robeson County, NC"	"37155"	"1980"	"1980"	93.11
	"Robeson County, NC"	"37155"	"1981"	"1981"	92.21
	"Robeson County, NC"	"37155"	"1982"	"1982"	89.83
	"Robeson County, NC"	"37155"	"1983"	"1983"	93.26
	"Robeson County, NC"	"37155"	"1984"	"1984"	90.44
	"Robeson County, NC"	"37155"	"1985"	"1985"	89.84
	"Robeson County, NC"	"37155"	"1986"	"1986"	92.85
	"Robeson County, NC"	"37155"	"1987"	"1987"	92.53
	"Robeson County, NC"	"37155"	"1988"	"1988"	92.66
	"Robeson County, NC"	"37155"	"1989"	"1989"	91.28
	"Robeson County, NC"	"37155"	"1990"	"1990"	91.87
	"Robeson County, NC"	"37155"	"1991"	"1991"	92.46
	"Robeson County, NC"	"37155"	"1992"	"1992"	90.98
	"Robeson County, NC"	"37155"	"1993"	"1993"	93.29
	"Robeson County, NC"	"37155"	"1994"	"1994"	90.60
	"Robeson County, NC"	"37155"	"1995"	"1995"	91.78
	"Robeson County, NC"	"37155"	"1996"	"1996"	91.62
	"Robeson County, NC"	"37155"	"1997"	"1997"	91.13
	"Robeson County, NC"	"37155"	"1998"	"1998"	94.30
	"Robeson County, NC"	"37155"	"1999"	"1999"	92.77
	"Robeson County, NC"	"37155"	"2000"	"2000"	91.78
	"Robeson County, NC"	"37155"	"2001"	"2001"	89.58
	"Robeson County, NC"	"37155"	"2002"	"2002"	92.54
	"Robeson County, NC"	"37155"	"2003"	"2003"	92.40
	"Robeson County, NC"	"37155"	"2004"	"2004"	90.27
	"Robeson County, NC"	"37155"	"2005"	"2005"	93.91
	"Robeson County, NC"	"37155"	"2006"	"2006"	92.22
	"Robeson County, NC"	"37155"	"2007"	"2007"	92.64
	"Robeson County, NC"	"37155"	"2008"	"2008"	92.56
	"Robeson County, NC"	"37155"	"2009"	"2009"	93.28
	"Robeson County, NC"	"37155"	"2010"	"2010"	95.62
	"Robeson County, NC"	"37155"	"2011"	"2011"	95.02
"Total"	"Robeson County, NC"	"37155"			92.23
	"Rockingham County, NC"	"37157"	"1979"	"1979"	89.21
	"Rockingham County, NC"	"37157"	"1980"	"1980"	91.03
	"Rockingham County, NC"	"37157"	"1981"	"1981"	89.37
	"Rockingham County, NC"	"37157"	"1982"	"1982"	87.44
	"Rockingham County, NC"	"37157"	"1983"	"1983"	91.52
	"Rockingham County, NC"	"37157"	"1984"	"1984"	88.46
	"Rockingham County, NC"	"37157"	"1985"	"1985"	87.92
	"Rockingham County, NC"	"37157"	"1986"	"1986"	90.57
	"Rockingham County, NC"	"37157"	"1987"	"1987"	90.30
	"Rockingham County, NC"	"37157"	"1988"	"1988"	91.03
	"Rockingham County, NC"	"37157"	"1989"	"1989"	89.43
	"Rockingham County, NC"	"37157"	"1990"	"1990"	89.12
	"Rockingham County, NC"	"37157"	"1991"	"1991"	90.59
	"Rockingham County, NC"	"37157"	"1992"	"1992"	88.44
	"Rockingham County, NC"	"37157"	"1993"	"1993"	91.11
	"Rockingham County, NC"	"37157"	"1994"	"1994"	88.59
	"Rockingham County, NC"	"37157"	"1995"	"1995"	90.14
	"Rockingham County, NC"	"37157"	"1996"	"1996"	88.78
	"Rockingham County, NC"	"37157"	"1997"	"1997"	89.63
	"Rockingham County, NC"	"37157"	"1998"	"1998"	90.52
	"Rockingham County, NC"	"37157"	"1999"	"1999"	91.04
	"Rockingham County, NC"	"37157"	"2000"	"2000"	89.36
	"Rockingham County, NC"	"37157"	"2001"	"2001"	88.07
	"Rockingham County, NC"	"37157"	"2002"	"2002"	90.69
	"Rockingham County, NC"	"37157"	"2003"	"2003"	90.23
	"Rockingham County, NC"	"37157"	"2004"	"2004"	87.83
	"Rockingham County, NC"	"37157"	"2005"	"2005"	90.90
	"Rockingham County, NC"	"37157"	"2006"	"2006"	90.07
	"Rockingham County, NC"	"37157"	"2007"	"2007"	90.23
	"Rockingham County, NC"	"37157"	"2008"	"2008"	90.45
	"Rockingham County, NC"	"37157"	"2009"	"2009"	88.65
	"Rockingham County, NC"	"37157"	"2010"	"2010"	93.11
	"Rockingham County, NC"	"37157"	"2011"	"2011"	92.57
"Total"	"Rockingham County, NC"	"37157"			89.96
	"Rowan County, NC"	"37159"	"1979"	"1979"	88.82
	"Rowan County, NC"	"37159"	"1980"	"1980"	91.73
	"Rowan County, NC"	"37159"	"1981"	"1981"	89.88
	"Rowan County, NC"	"37159"	"1982"	"1982"	87.61
	"Rowan County, NC"	"37159"	"1983"	"1983"	91.26
	"Rowan County, NC"	"37159"	"1984"	"1984"	88.28
	"Rowan County, NC"	"37159"	"1985"	"1985"	87.99
	"Rowan County, NC"	"37159"	"1986"	"1986"	91.59
	"Rowan County, NC"	"37159"	"1987"	"1987"	90.00
	"Rowan County, NC"	"37159"	"1988"	"1988"	90.82
	"Rowan County, NC"	"37159"	"1989"	"1989"	89.10
	"Rowan County, NC"	"37159"	"1990"	"1990"	89.28
	"Rowan County, NC"	"37159"	"1991"	"1991"	90.54
	"Rowan County, NC"	"37159"	"1992"	"1992"	88.78
	"Rowan County, NC"	"37159"	"1993"	"1993"	91.08
	"Rowan County, NC"	"37159"	"1994"	"1994"	88.65
	"Rowan County, NC"	"37159"	"1995"	"1995"	90.29
	"Rowan County, NC"	"37159"	"1996"	"1996"	88.87
	"Rowan County, NC"	"37159"	"1997"	"1997"	89.39
	"Rowan County, NC"	"37159"	"1998"	"1998"	91.19
	"Rowan County, NC"	"37159"	"1999"	"1999"	91.04
	"Rowan County, NC"	"37159"	"2000"	"2000"	89.61
	"Rowan County, NC"	"37159"	"2001"	"2001"	87.98
	"Rowan County, NC"	"37159"	"2002"	"2002"	90.91
	"Rowan County, NC"	"37159"	"2003"	"2003"	89.82
	"Rowan County, NC"	"37159"	"2004"	"2004"	88.11
	"Rowan County, NC"	"37159"	"2005"	"2005"	91.10
	"Rowan County, NC"	"37159"	"2006"	"2006"	90.03
	"Rowan County, NC"	"37159"	"2007"	"2007"	90.48
	"Rowan County, NC"	"37159"	"2008"	"2008"	90.90
	"Rowan County, NC"	"37159"	"2009"	"2009"	89.30
	"Rowan County, NC"	"37159"	"2010"	"2010"	93.14
	"Rowan County, NC"	"37159"	"2011"	"2011"	92.53
"Total"	"Rowan County, NC"	"37159"			90.07
	"Rutherford County, NC"	"37161"	"1979"	"1979"	88.58
	"Rutherford County, NC"	"37161"	"1980"	"1980"	91.08
	"Rutherford County, NC"	"37161"	"1981"	"1981"	89.25
	"Rutherford County, NC"	"37161"	"1982"	"1982"	87.08
	"Rutherford County, NC"	"37161"	"1983"	"1983"	90.88
	"Rutherford County, NC"	"37161"	"1984"	"1984"	87.95
	"Rutherford County, NC"	"37161"	"1985"	"1985"	88.28
	"Rutherford County, NC"	"37161"	"1986"	"1986"	90.40
	"Rutherford County, NC"	"37161"	"1987"	"1987"	89.26
	"Rutherford County, NC"	"37161"	"1988"	"1988"	89.71
	"Rutherford County, NC"	"37161"	"1989"	"1989"	88.59
	"Rutherford County, NC"	"37161"	"1990"	"1990"	88.77
	"Rutherford County, NC"	"37161"	"1991"	"1991"	89.78
	"Rutherford County, NC"	"37161"	"1992"	"1992"	88.08
	"Rutherford County, NC"	"37161"	"1993"	"1993"	90.39
	"Rutherford County, NC"	"37161"	"1994"	"1994"	87.56
	"Rutherford County, NC"	"37161"	"1995"	"1995"	90.55
	"Rutherford County, NC"	"37161"	"1996"	"1996"	88.35
	"Rutherford County, NC"	"37161"	"1997"	"1997"	89.12
	"Rutherford County, NC"	"37161"	"1998"	"1998"	90.30
	"Rutherford County, NC"	"37161"	"1999"	"1999"	90.46
	"Rutherford County, NC"	"37161"	"2000"	"2000"	88.61
	"Rutherford County, NC"	"37161"	"2001"	"2001"	87.95
	"Rutherford County, NC"	"37161"	"2002"	"2002"	89.71
	"Rutherford County, NC"	"37161"	"2003"	"2003"	88.86
	"Rutherford County, NC"	"37161"	"2004"	"2004"	87.52
	"Rutherford County, NC"	"37161"	"2005"	"2005"	90.62
	"Rutherford County, NC"	"37161"	"2006"	"2006"	89.97
	"Rutherford County, NC"	"37161"	"2007"	"2007"	89.78
	"Rutherford County, NC"	"37161"	"2008"	"2008"	89.81
	"Rutherford County, NC"	"37161"	"2009"	"2009"	89.06
	"Rutherford County, NC"	"37161"	"2010"	"2010"	92.45
	"Rutherford County, NC"	"37161"	"2011"	"2011"	91.69
"Total"	"Rutherford County, NC"	"37161"			89.51
	"Sampson County, NC"	"37163"	"1979"	"1979"	91.33
	"Sampson County, NC"	"37163"	"1980"	"1980"	92.96
	"Sampson County, NC"	"37163"	"1981"	"1981"	92.35
	"Sampson County, NC"	"37163"	"1982"	"1982"	89.56
	"Sampson County, NC"	"37163"	"1983"	"1983"	93.34
	"Sampson County, NC"	"37163"	"1984"	"1984"	90.25
	"Sampson County, NC"	"37163"	"1985"	"1985"	89.77
	"Sampson County, NC"	"37163"	"1986"	"1986"	92.64
	"Sampson County, NC"	"37163"	"1987"	"1987"	92.63
	"Sampson County, NC"	"37163"	"1988"	"1988"	92.57
	"Sampson County, NC"	"37163"	"1989"	"1989"	91.24
	"Sampson County, NC"	"37163"	"1990"	"1990"	91.20
	"Sampson County, NC"	"37163"	"1991"	"1991"	92.48
	"Sampson County, NC"	"37163"	"1992"	"1992"	90.91
	"Sampson County, NC"	"37163"	"1993"	"1993"	93.26
	"Sampson County, NC"	"37163"	"1994"	"1994"	90.81
	"Sampson County, NC"	"37163"	"1995"	"1995"	91.83
	"Sampson County, NC"	"37163"	"1996"	"1996"	91.26
	"Sampson County, NC"	"37163"	"1997"	"1997"	91.06
	"Sampson County, NC"	"37163"	"1998"	"1998"	94.10
	"Sampson County, NC"	"37163"	"1999"	"1999"	92.93
	"Sampson County, NC"	"37163"	"2000"	"2000"	91.58
	"Sampson County, NC"	"37163"	"2001"	"2001"	89.44
	"Sampson County, NC"	"37163"	"2002"	"2002"	92.30
	"Sampson County, NC"	"37163"	"2003"	"2003"	92.59
	"Sampson County, NC"	"37163"	"2004"	"2004"	90.03
	"Sampson County, NC"	"37163"	"2005"	"2005"	93.77
	"Sampson County, NC"	"37163"	"2006"	"2006"	92.30
	"Sampson County, NC"	"37163"	"2007"	"2007"	92.81
	"Sampson County, NC"	"37163"	"2008"	"2008"	92.65
	"Sampson County, NC"	"37163"	"2009"	"2009"	92.80
	"Sampson County, NC"	"37163"	"2010"	"2010"	95.69
	"Sampson County, NC"	"37163"	"2011"	"2011"	94.90
"Total"	"Sampson County, NC"	"37163"			92.14
	"Scotland County, NC"	"37165"	"1979"	"1979"	90.94
	"Scotland County, NC"	"37165"	"1980"	"1980"	93.01
	"Scotland County, NC"	"37165"	"1981"	"1981"	91.70
	"Scotland County, NC"	"37165"	"1982"	"1982"	89.40
	"Scotland County, NC"	"37165"	"1983"	"1983"	92.84
	"Scotland County, NC"	"37165"	"1984"	"1984"	90.04
	"Scotland County, NC"	"37165"	"1985"	"1985"	89.46
	"Scotland County, NC"	"37165"	"1986"	"1986"	92.70
	"Scotland County, NC"	"37165"	"1987"	"1987"	92.14
	"Scotland County, NC"	"37165"	"1988"	"1988"	92.46
	"Scotland County, NC"	"37165"	"1989"	"1989"	90.84
	"Scotland County, NC"	"37165"	"1990"	"1990"	91.51
	"Scotland County, NC"	"37165"	"1991"	"1991"	92.18
	"Scotland County, NC"	"37165"	"1992"	"1992"	90.55
	"Scotland County, NC"	"37165"	"1993"	"1993"	92.69
	"Scotland County, NC"	"37165"	"1994"	"1994"	90.33
	"Scotland County, NC"	"37165"	"1995"	"1995"	91.53
	"Scotland County, NC"	"37165"	"1996"	"1996"	91.00
	"Scotland County, NC"	"37165"	"1997"	"1997"	90.66
	"Scotland County, NC"	"37165"	"1998"	"1998"	93.83
	"Scotland County, NC"	"37165"	"1999"	"1999"	92.62
	"Scotland County, NC"	"37165"	"2000"	"2000"	91.44
	"Scotland County, NC"	"37165"	"2001"	"2001"	89.30
	"Scotland County, NC"	"37165"	"2002"	"2002"	92.35
	"Scotland County, NC"	"37165"	"2003"	"2003"	91.97
	"Scotland County, NC"	"37165"	"2004"	"2004"	89.80
	"Scotland County, NC"	"37165"	"2005"	"2005"	93.54
	"Scotland County, NC"	"37165"	"2006"	"2006"	91.74
	"Scotland County, NC"	"37165"	"2007"	"2007"	92.24
	"Scotland County, NC"	"37165"	"2008"	"2008"	92.25
	"Scotland County, NC"	"37165"	"2009"	"2009"	92.85
	"Scotland County, NC"	"37165"	"2010"	"2010"	95.19
	"Scotland County, NC"	"37165"	"2011"	"2011"	94.56
"Total"	"Scotland County, NC"	"37165"			91.86
	"Stanly County, NC"	"37167"	"1979"	"1979"	89.84
	"Stanly County, NC"	"37167"	"1980"	"1980"	92.46
	"Stanly County, NC"	"37167"	"1981"	"1981"	91.08
	"Stanly County, NC"	"37167"	"1982"	"1982"	88.66
	"Stanly County, NC"	"37167"	"1983"	"1983"	92.25
	"Stanly County, NC"	"37167"	"1984"	"1984"	89.31
	"Stanly County, NC"	"37167"	"1985"	"1985"	88.88
	"Stanly County, NC"	"37167"	"1986"	"1986"	92.50
	"Stanly County, NC"	"37167"	"1987"	"1987"	91.36
	"Stanly County, NC"	"37167"	"1988"	"1988"	91.67
	"Stanly County, NC"	"37167"	"1989"	"1989"	89.92
	"Stanly County, NC"	"37167"	"1990"	"1990"	90.35
	"Stanly County, NC"	"37167"	"1991"	"1991"	91.73
	"Stanly County, NC"	"37167"	"1992"	"1992"	89.73
	"Stanly County, NC"	"37167"	"1993"	"1993"	92.14
	"Stanly County, NC"	"37167"	"1994"	"1994"	89.69
	"Stanly County, NC"	"37167"	"1995"	"1995"	91.32
	"Stanly County, NC"	"37167"	"1996"	"1996"	90.00
	"Stanly County, NC"	"37167"	"1997"	"1997"	90.34
	"Stanly County, NC"	"37167"	"1998"	"1998"	92.66
	"Stanly County, NC"	"37167"	"1999"	"1999"	91.83
	"Stanly County, NC"	"37167"	"2000"	"2000"	90.67
	"Stanly County, NC"	"37167"	"2001"	"2001"	89.04
	"Stanly County, NC"	"37167"	"2002"	"2002"	92.01
	"Stanly County, NC"	"37167"	"2003"	"2003"	91.12
	"Stanly County, NC"	"37167"	"2004"	"2004"	89.25
	"Stanly County, NC"	"37167"	"2005"	"2005"	92.47
	"Stanly County, NC"	"37167"	"2006"	"2006"	91.18
	"Stanly County, NC"	"37167"	"2007"	"2007"	91.46
	"Stanly County, NC"	"37167"	"2008"	"2008"	91.91
	"Stanly County, NC"	"37167"	"2009"	"2009"	91.16
	"Stanly County, NC"	"37167"	"2010"	"2010"	94.25
	"Stanly County, NC"	"37167"	"2011"	"2011"	93.68
"Total"	"Stanly County, NC"	"37167"			91.15
	"Stokes County, NC"	"37169"	"1979"	"1979"	88.54
	"Stokes County, NC"	"37169"	"1980"	"1980"	90.78
	"Stokes County, NC"	"37169"	"1981"	"1981"	88.75
	"Stokes County, NC"	"37169"	"1982"	"1982"	86.68
	"Stokes County, NC"	"37169"	"1983"	"1983"	90.71
	"Stokes County, NC"	"37169"	"1984"	"1984"	87.86
	"Stokes County, NC"	"37169"	"1985"	"1985"	87.85
	"Stokes County, NC"	"37169"	"1986"	"1986"	89.67
	"Stokes County, NC"	"37169"	"1987"	"1987"	89.31
	"Stokes County, NC"	"37169"	"1988"	"1988"	90.42
	"Stokes County, NC"	"37169"	"1989"	"1989"	88.60
	"Stokes County, NC"	"37169"	"1990"	"1990"	88.59
	"Stokes County, NC"	"37169"	"1991"	"1991"	89.52
	"Stokes County, NC"	"37169"	"1992"	"1992"	87.63
	"Stokes County, NC"	"37169"	"1993"	"1993"	90.30
	"Stokes County, NC"	"37169"	"1994"	"1994"	87.74
	"Stokes County, NC"	"37169"	"1995"	"1995"	89.76
	"Stokes County, NC"	"37169"	"1996"	"1996"	88.05
	"Stokes County, NC"	"37169"	"1997"	"1997"	88.77
	"Stokes County, NC"	"37169"	"1998"	"1998"	89.59
	"Stokes County, NC"	"37169"	"1999"	"1999"	90.37
	"Stokes County, NC"	"37169"	"2000"	"2000"	88.34
	"Stokes County, NC"	"37169"	"2001"	"2001"	87.48
	"Stokes County, NC"	"37169"	"2002"	"2002"	89.63
	"Stokes County, NC"	"37169"	"2003"	"2003"	89.35
	"Stokes County, NC"	"37169"	"2004"	"2004"	87.10
	"Stokes County, NC"	"37169"	"2005"	"2005"	90.37
	"Stokes County, NC"	"37169"	"2006"	"2006"	89.77
	"Stokes County, NC"	"37169"	"2007"	"2007"	89.52
	"Stokes County, NC"	"37169"	"2008"	"2008"	89.57
	"Stokes County, NC"	"37169"	"2009"	"2009"	87.76
	"Stokes County, NC"	"37169"	"2010"	"2010"	92.01
	"Stokes County, NC"	"37169"	"2011"	"2011"	91.41
"Total"	"Stokes County, NC"	"37169"			89.23
	"Surry County, NC"	"37171"	"1979"	"1979"	87.99
	"Surry County, NC"	"37171"	"1980"	"1980"	89.79
	"Surry County, NC"	"37171"	"1981"	"1981"	88.00
	"Surry County, NC"	"37171"	"1982"	"1982"	86.24
	"Surry County, NC"	"37171"	"1983"	"1983"	89.87
	"Surry County, NC"	"37171"	"1984"	"1984"	87.20
	"Surry County, NC"	"37171"	"1985"	"1985"	87.30
	"Surry County, NC"	"37171"	"1986"	"1986"	88.58
	"Surry County, NC"	"37171"	"1987"	"1987"	88.31
	"Surry County, NC"	"37171"	"1988"	"1988"	89.11
	"Surry County, NC"	"37171"	"1989"	"1989"	87.79
	"Surry County, NC"	"37171"	"1990"	"1990"	87.72
	"Surry County, NC"	"37171"	"1991"	"1991"	88.55
	"Surry County, NC"	"37171"	"1992"	"1992"	87.14
	"Surry County, NC"	"37171"	"1993"	"1993"	89.42
	"Surry County, NC"	"37171"	"1994"	"1994"	86.94
	"Surry County, NC"	"37171"	"1995"	"1995"	89.44
	"Surry County, NC"	"37171"	"1996"	"1996"	87.32
	"Surry County, NC"	"37171"	"1997"	"1997"	88.16
	"Surry County, NC"	"37171"	"1998"	"1998"	88.64
	"Surry County, NC"	"37171"	"1999"	"1999"	89.43
	"Surry County, NC"	"37171"	"2000"	"2000"	87.13
	"Surry County, NC"	"37171"	"2001"	"2001"	86.53
	"Surry County, NC"	"37171"	"2002"	"2002"	88.58
	"Surry County, NC"	"37171"	"2003"	"2003"	88.22
	"Surry County, NC"	"37171"	"2004"	"2004"	86.47
	"Surry County, NC"	"37171"	"2005"	"2005"	89.26
	"Surry County, NC"	"37171"	"2006"	"2006"	88.95
	"Surry County, NC"	"37171"	"2007"	"2007"	88.90
	"Surry County, NC"	"37171"	"2008"	"2008"	88.22
	"Surry County, NC"	"37171"	"2009"	"2009"	86.94
	"Surry County, NC"	"37171"	"2010"	"2010"	90.67
	"Surry County, NC"	"37171"	"2011"	"2011"	90.36
"Total"	"Surry County, NC"	"37171"			88.39
	"Swain County, NC"	"37173"	"1979"	"1979"	85.01
	"Swain County, NC"	"37173"	"1980"	"1980"	86.81
	"Swain County, NC"	"37173"	"1981"	"1981"	86.37
	"Swain County, NC"	"37173"	"1982"	"1982"	84.46
	"Swain County, NC"	"37173"	"1983"	"1983"	86.84
	"Swain County, NC"	"37173"	"1984"	"1984"	84.11
	"Swain County, NC"	"37173"	"1985"	"1985"	84.44
	"Swain County, NC"	"37173"	"1986"	"1986"	85.02
	"Swain County, NC"	"37173"	"1987"	"1987"	84.78
	"Swain County, NC"	"37173"	"1988"	"1988"	85.39
	"Swain County, NC"	"37173"	"1989"	"1989"	85.02
	"Swain County, NC"	"37173"	"1990"	"1990"	85.21
	"Swain County, NC"	"37173"	"1991"	"1991"	85.56
	"Swain County, NC"	"37173"	"1992"	"1992"	85.57
	"Swain County, NC"	"37173"	"1993"	"1993"	86.04
	"Swain County, NC"	"37173"	"1994"	"1994"	83.53
	"Swain County, NC"	"37173"	"1995"	"1995"	86.81
	"Swain County, NC"	"37173"	"1996"	"1996"	85.08
	"Swain County, NC"	"37173"	"1997"	"1997"	86.05
	"Swain County, NC"	"37173"	"1998"	"1998"	85.26
	"Swain County, NC"	"37173"	"1999"	"1999"	86.14
	"Swain County, NC"	"37173"	"2000"	"2000"	84.79
	"Swain County, NC"	"37173"	"2001"	"2001"	84.58
	"Swain County, NC"	"37173"	"2002"	"2002"	85.28
	"Swain County, NC"	"37173"	"2003"	"2003"	84.63
	"Swain County, NC"	"37173"	"2004"	"2004"	84.53
	"Swain County, NC"	"37173"	"2005"	"2005"	86.06
	"Swain County, NC"	"37173"	"2006"	"2006"	85.83
	"Swain County, NC"	"37173"	"2007"	"2007"	85.50
	"Swain County, NC"	"37173"	"2008"	"2008"	84.78
	"Swain County, NC"	"37173"	"2009"	"2009"	84.28
	"Swain County, NC"	"37173"	"2010"	"2010"	86.72
	"Swain County, NC"	"37173"	"2011"	"2011"	86.61
"Total"	"Swain County, NC"	"37173"			85.59
	"Transylvania County, NC"	"37175"	"1979"	"1979"	85.39
	"Transylvania County, NC"	"37175"	"1980"	"1980"	86.46
	"Transylvania County, NC"	"37175"	"1981"	"1981"	85.93
	"Transylvania County, NC"	"37175"	"1982"	"1982"	84.54
	"Transylvania County, NC"	"37175"	"1983"	"1983"	86.66
	"Transylvania County, NC"	"37175"	"1984"	"1984"	84.47
	"Transylvania County, NC"	"37175"	"1985"	"1985"	84.57
	"Transylvania County, NC"	"37175"	"1986"	"1986"	85.31
	"Transylvania County, NC"	"37175"	"1987"	"1987"	85.31
	"Transylvania County, NC"	"37175"	"1988"	"1988"	85.43
	"Transylvania County, NC"	"37175"	"1989"	"1989"	85.12
	"Transylvania County, NC"	"37175"	"1990"	"1990"	85.17
	"Transylvania County, NC"	"37175"	"1991"	"1991"	85.79
	"Transylvania County, NC"	"37175"	"1992"	"1992"	85.13
	"Transylvania County, NC"	"37175"	"1993"	"1993"	86.00
	"Transylvania County, NC"	"37175"	"1994"	"1994"	83.89
	"Transylvania County, NC"	"37175"	"1995"	"1995"	87.14
	"Transylvania County, NC"	"37175"	"1996"	"1996"	85.15
	"Transylvania County, NC"	"37175"	"1997"	"1997"	85.64
	"Transylvania County, NC"	"37175"	"1998"	"1998"	85.29
	"Transylvania County, NC"	"37175"	"1999"	"1999"	86.22
	"Transylvania County, NC"	"37175"	"2000"	"2000"	84.84
	"Transylvania County, NC"	"37175"	"2001"	"2001"	84.66
	"Transylvania County, NC"	"37175"	"2002"	"2002"	85.09
	"Transylvania County, NC"	"37175"	"2003"	"2003"	84.88
	"Transylvania County, NC"	"37175"	"2004"	"2004"	84.63
	"Transylvania County, NC"	"37175"	"2005"	"2005"	86.30
	"Transylvania County, NC"	"37175"	"2006"	"2006"	85.65
	"Transylvania County, NC"	"37175"	"2007"	"2007"	85.60
	"Transylvania County, NC"	"37175"	"2008"	"2008"	84.97
	"Transylvania County, NC"	"37175"	"2009"	"2009"	84.23
	"Transylvania County, NC"	"37175"	"2010"	"2010"	86.89
	"Transylvania County, NC"	"37175"	"2011"	"2011"	86.44
"Total"	"Transylvania County, NC"	"37175"			85.59
	"Tyrrell County, NC"	"37177"	"1979"	"1979"	90.28
	"Tyrrell County, NC"	"37177"	"1980"	"1980"	91.40
	"Tyrrell County, NC"	"37177"	"1981"	"1981"	90.72
	"Tyrrell County, NC"	"37177"	"1982"	"1982"	88.60
	"Tyrrell County, NC"	"37177"	"1983"	"1983"	91.65
	"Tyrrell County, NC"	"37177"	"1984"	"1984"	89.21
	"Tyrrell County, NC"	"37177"	"1985"	"1985"	89.01
	"Tyrrell County, NC"	"37177"	"1986"	"1986"	91.96
	"Tyrrell County, NC"	"37177"	"1987"	"1987"	91.47
	"Tyrrell County, NC"	"37177"	"1988"	"1988"	91.35
	"Tyrrell County, NC"	"37177"	"1989"	"1989"	90.40
	"Tyrrell County, NC"	"37177"	"1990"	"1990"	89.90
	"Tyrrell County, NC"	"37177"	"1991"	"1991"	90.94
	"Tyrrell County, NC"	"37177"	"1992"	"1992"	90.04
	"Tyrrell County, NC"	"37177"	"1993"	"1993"	91.57
	"Tyrrell County, NC"	"37177"	"1994"	"1994"	89.55
	"Tyrrell County, NC"	"37177"	"1995"	"1995"	90.51
	"Tyrrell County, NC"	"37177"	"1996"	"1996"	89.35
	"Tyrrell County, NC"	"37177"	"1997"	"1997"	89.86
	"Tyrrell County, NC"	"37177"	"1998"	"1998"	91.06
	"Tyrrell County, NC"	"37177"	"1999"	"1999"	92.94
	"Tyrrell County, NC"	"37177"	"2000"	"2000"	89.65
	"Tyrrell County, NC"	"37177"	"2001"	"2001"	88.46
	"Tyrrell County, NC"	"37177"	"2002"	"2002"	90.51
	"Tyrrell County, NC"	"37177"	"2003"	"2003"	90.97
	"Tyrrell County, NC"	"37177"	"2004"	"2004"	89.16
	"Tyrrell County, NC"	"37177"	"2005"	"2005"	92.70
	"Tyrrell County, NC"	"37177"	"2006"	"2006"	91.74
	"Tyrrell County, NC"	"37177"	"2007"	"2007"	90.92
	"Tyrrell County, NC"	"37177"	"2008"	"2008"	90.88
	"Tyrrell County, NC"	"37177"	"2009"	"2009"	90.39
	"Tyrrell County, NC"	"37177"	"2010"	"2010"	93.40
	"Tyrrell County, NC"	"37177"	"2011"	"2011"	92.74
"Total"	"Tyrrell County, NC"	"37177"			90.76
	"Union County, NC"	"37179"	"1979"	"1979"	89.57
	"Union County, NC"	"37179"	"1980"	"1980"	92.33
	"Union County, NC"	"37179"	"1981"	"1981"	90.90
	"Union County, NC"	"37179"	"1982"	"1982"	88.39
	"Union County, NC"	"37179"	"1983"	"1983"	91.94
	"Union County, NC"	"37179"	"1984"	"1984"	88.82
	"Union County, NC"	"37179"	"1985"	"1985"	88.53
